trip_date,direction,stop_seq,stop_name,arr_time_wib,dep_time_wib,dwell_s,board,alight,load_before,load_after,cap,stop_idx,hour,dow,is_weekend,direction_num,prev_load,load_prior,board_prior,alight_prior,forecast
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T15:26:35.908334+07:07,2025-08-21T15:27:12.908334+07:07,37,2,7,30,25,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T15:30:59.070093+07:07,2025-08-21T15:31:22.070093+07:07,23,6,8,25,23,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T15:35:06.457258+07:07,2025-08-21T15:35:30.457258+07:07,24,5,21,23,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,18,Gelora Bung Karno,2025-08-21T15:38:35.927573+07:07,2025-08-21T15:39:16.927573+07:07,41,1,7,7,1,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,19,Bundaran Senayan,2025-08-21T15:42:52.089259+07:07,2025-08-21T15:43:13.089259+07:07,21,6,1,1,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,20,Masjid Agunng,2025-08-21T15:46:42.980147+07:07,2025-08-21T15:47:09.980147+07:07,27,5,6,6,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,21,Kejaksaan Agung,2025-08-21T15:51:09.281757+07:07,2025-08-21T15:51:54.281757+07:07,45,3,5,5,3,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,22,ASEAN,2025-08-21T15:55:49.767630+07:07,2025-08-21T15:56:32.767630+07:07,43,2,3,3,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,23,Blok M,2025-08-21T15:59:54.466345+07:07,2025-08-21T16:00:23.466345+07:07,29,0,2,2,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,1,Kali Besar,2025-08-21T15:00:00+07:07,2025-08-21T15:00:35+07:07,35,4,0,0,4,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,2,Museum Sejarah Jakarta,2025-08-21T15:04:24.772617+07:07,2025-08-21T15:05:04.772617+07:07,40,13,4,4,13,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,3,Kota,2025-08-21T15:08:28.710123+07:07,2025-08-21T15:09:12.710123+07:07,44,8,13,13,8,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,4,Glodok,2025-08-21T15:12:33.848645+07:07,2025-08-21T15:13:11.848645+07:07,38,3,8,8,3,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,5,Taman Sari,2025-08-21T15:17:11.031003+07:07,2025-08-21T15:17:42.031003+07:07,31,2,3,3,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,6,Mangga Besar,2025-08-21T15:21:05.304085+07:07,2025-08-21T15:21:34.304085+07:07,29,6,2,2,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,7,Sawah Besar,2025-08-21T15:25:31.491992+07:07,2025-08-21T15:25:55.491992+07:07,24,8,6,6,8,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,8,Harmoni,2025-08-21T15:29:22.085207+07:07,2025-08-21T15:29:56.085207+07:07,34,9,8,8,9,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,9,Monumen Nasional,2025-08-21T15:33:48.514531+07:07,2025-08-21T15:34:21.514531+07:07,33,11,8,9,12,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,10,Kebon Sirih,2025-08-21T15:37:44.683755+07:07,2025-08-21T15:38:16.683755+07:07,32,14,9,12,17,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,11,M.H Thamrin,2025-08-21T15:41:21.706271+07:07,2025-08-21T15:42:01.706271+07:07,40,17,9,17,25,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,12,Bundaran HI ASTRA,2025-08-21T15:45:03.047274+07:07,2025-08-21T15:45:52.047274+07:07,49,16,7,25,34,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,13,Tosari,2025-08-21T15:49:17.284702+07:07,2025-08-21T15:50:00.284702+07:07,43,20,6,34,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,14,Dukuh Atas 1,2025-08-21T15:53:20.755286+07:07,2025-08-21T15:53:48.755286+07:07,28,16,14,48,50,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T15:57:17.030883+07:07,2025-08-21T15:57:41.030883+07:07,24,3,13,50,40,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T16:00:57.213376+07:07,2025-08-21T16:01:32.213376+07:07,35,6,13,40,33,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T16:06:13.476386+07:07,2025-08-21T16:06:45.476386+07:07,32,6,17,33,22,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,18,Gelora Bung Karno,2025-08-21T16:11:14.532698+07:07,2025-08-21T16:11:50.532698+07:07,36,4,12,22,14,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,19,Bundaran Senayan,2025-08-21T16:16:48.972532+07:07,2025-08-21T16:17:17.972532+07:07,29,3,14,14,3,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,20,Masjid Agunng,2025-08-21T16:22:15.229744+07:07,2025-08-21T16:22:45.229744+07:07,30,1,3,3,1,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,21,Kejaksaan Agung,2025-08-21T16:27:33.316515+07:07,2025-08-21T16:27:56.316515+07:07,23,5,1,1,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,22,ASEAN,2025-08-21T16:32:33.029814+07:07,2025-08-21T16:32:55.029814+07:07,22,0,5,5,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,23,Blok M,2025-08-21T16:37:23.245837+07:07,2025-08-21T16:37:59.245837+07:07,36,0,0,0,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,1,Kali Besar,2025-08-21T15:30:00+07:07,2025-08-21T15:30:44+07:07,44,9,0,0,9,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,2,Museum Sejarah Jakarta,2025-08-21T15:34:05.005600+07:07,2025-08-21T15:34:47.005600+07:07,42,6,8,9,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,3,Kota,2025-08-21T15:38:43.934610+07:07,2025-08-21T15:39:10.934610+07:07,27,12,7,7,12,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,4,Glodok,2025-08-21T15:43:01.689198+07:07,2025-08-21T15:43:28.689198+07:07,27,5,10,12,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,5,Taman Sari,2025-08-21T15:46:57.587754+07:07,2025-08-21T15:47:19.587754+07:07,22,9,7,7,9,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,6,Mangga Besar,2025-08-21T15:50:44.327301+07:07,2025-08-21T15:51:09.327301+07:07,25,12,9,9,12,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,7,Sawah Besar,2025-08-21T15:54:13.427831+07:07,2025-08-21T15:54:54.427831+07:07,41,8,12,12,8,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,8,Harmoni,2025-08-21T15:58:30.159079+07:07,2025-08-21T15:59:06.159079+07:07,36,13,8,8,13,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,9,Monumen Nasional,2025-08-21T16:02:24.950296+07:07,2025-08-21T16:02:56.950296+07:07,32,5,4,13,14,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,10,Kebon Sirih,2025-08-21T16:07:01.991462+07:07,2025-08-21T16:07:35.991462+07:07,34,7,11,14,10,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,11,M.H Thamrin,2025-08-21T16:12:20.339464+07:07,2025-08-21T16:12:47.339464+07:07,27,9,10,10,9,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,12,Bundaran HI ASTRA,2025-08-21T16:17:12.279640+07:07,2025-08-21T16:17:38.279640+07:07,26,13,9,9,13,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,13,Tosari,2025-08-21T16:22:37.608150+07:07,2025-08-21T16:23:27.608150+07:07,50,21,10,13,24,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,14,Dukuh Atas 1,2025-08-21T16:28:00.316428+07:07,2025-08-21T16:28:27.316428+07:07,27,21,7,24,38,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T16:32:43.116997+07:07,2025-08-21T16:33:11.116997+07:07,28,5,12,38,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T16:37:20.824247+07:07,2025-08-21T16:37:42.824247+07:07,22,3,23,31,11,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T16:42:22.363670+07:07,2025-08-21T16:43:06.363670+07:07,44,6,11,11,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,18,Gelora Bung Karno,2025-08-21T16:47:34.708288+07:07,2025-08-21T16:48:17.708288+07:07,43,7,6,6,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,19,Bundaran Senayan,2025-08-21T16:52:35.448361+07:07,2025-08-21T16:53:00.448361+07:07,25,4,7,7,4,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,20,Masjid Agunng,2025-08-21T16:57:16.350754+07:07,2025-08-21T16:57:42.350754+07:07,26,0,4,4,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,21,Kejaksaan Agung,2025-08-21T17:01:54.530523+07:07,2025-08-21T17:02:36.530523+07:07,42,2,0,0,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,22,ASEAN,2025-08-21T17:07:13.530803+07:07,2025-08-21T17:07:35.530803+07:07,22,2,2,2,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,23,Blok M,2025-08-21T17:12:19.253827+07:07,2025-08-21T17:12:50.253827+07:07,31,0,2,2,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,1,Kali Besar,2025-08-21T16:00:00+07:07,2025-08-21T16:00:34+07:07,34,7,0,0,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,2,Museum Sejarah Jakarta,2025-08-21T16:04:39.678279+07:07,2025-08-21T16:05:17.678279+07:07,38,5,7,7,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,3,Kota,2025-08-21T16:09:39.400858+07:07,2025-08-21T16:10:20.400858+07:07,41,11,5,5,11,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,4,Glodok,2025-08-21T16:14:39.196816+07:07,2025-08-21T16:15:15.196816+07:07,36,5,11,11,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,5,Taman Sari,2025-08-21T16:19:40.953642+07:07,2025-08-21T16:20:09.953642+07:07,29,5,5,5,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,6,Mangga Besar,2025-08-21T16:24:12.159837+07:07,2025-08-21T16:24:32.159837+07:07,20,5,5,5,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,7,Sawah Besar,2025-08-21T16:28:47.319994+07:07,2025-08-21T16:29:19.319994+07:07,32,7,5,5,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,8,Harmoni,2025-08-21T16:34:16.646287+07:07,2025-08-21T16:34:55.646287+07:07,39,13,7,7,13,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,9,Monumen Nasional,2025-08-21T16:39:17.012179+07:07,2025-08-21T16:39:44.012179+07:07,27,8,2,13,19,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,10,Kebon Sirih,2025-08-21T16:43:50.075525+07:07,2025-08-21T16:44:15.075525+07:07,25,10,12,19,17,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,11,M.H Thamrin,2025-08-21T16:48:59.026817+07:07,2025-08-21T16:49:36.026817+07:07,37,11,8,17,20,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,12,Bundaran HI ASTRA,2025-08-21T16:54:22.255602+07:07,2025-08-21T16:54:57.255602+07:07,35,16,7,20,29,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,13,Tosari,2025-08-21T16:59:42.753055+07:07,2025-08-21T17:00:12.753055+07:07,30,12,8,29,33,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,14,Dukuh Atas 1,2025-08-21T17:05:11.652878+07:07,2025-08-21T17:06:15.652878+07:07,64,21,12,33,42,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T17:10:42.968057+07:07,2025-08-21T17:11:17.968057+07:07,35,5,28,42,19,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T17:15:54.548949+07:07,2025-08-21T17:16:17.548949+07:07,23,5,19,19,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T17:20:21.320814+07:07,2025-08-21T17:20:52.320814+07:07,31,7,5,5,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,18,Gelora Bung Karno,2025-08-21T17:25:24.309870+07:07,2025-08-21T17:26:03.309870+07:07,39,6,7,7,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,19,Bundaran Senayan,2025-08-21T17:30:55.617508+07:07,2025-08-21T17:31:35.617508+07:07,40,4,6,6,4,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,20,Masjid Agunng,2025-08-21T17:36:02.999518+07:07,2025-08-21T17:36:26.999518+07:07,24,6,4,4,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,21,Kejaksaan Agung,2025-08-21T17:40:46.785066+07:07,2025-08-21T17:41:09.785066+07:07,23,2,6,6,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,22,ASEAN,2025-08-21T17:46:02.553384+07:07,2025-08-21T17:46:31.553384+07:07,29,5,2,2,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,23,Blok M,2025-08-21T17:51:07.752690+07:07,2025-08-21T17:51:42.752690+07:07,35,0,5,5,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,1,Kali Besar,2025-08-21T16:30:00+07:07,2025-08-21T16:30:21+07:07,21,2,0,0,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,2,Museum Sejarah Jakarta,2025-08-21T16:34:44.078969+07:07,2025-08-21T16:35:17.078969+07:07,33,8,2,2,8,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,3,Kota,2025-08-21T16:40:10.372761+07:07,2025-08-21T16:40:51.372761+07:07,41,15,8,8,15,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,4,Glodok,2025-08-21T16:45:08.784641+07:07,2025-08-21T16:45:30.784641+07:07,22,3,13,15,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,5,Taman Sari,2025-08-21T16:50:26.933931+07:07,2025-08-21T16:51:01.933931+07:07,35,5,5,5,5,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,6,Mangga Besar,2025-08-21T16:55:08.190825+07:07,2025-08-21T16:55:44.190825+07:07,36,9,5,5,9,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,7,Sawah Besar,2025-08-21T17:00:37.981410+07:07,2025-08-21T17:01:21.981410+07:07,44,14,9,9,14,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,8,Harmoni,2025-08-21T17:05:58.240921+07:07,2025-08-21T17:06:18.240921+07:07,20,16,14,14,16,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,9,Monumen Nasional,2025-08-21T17:10:54.164117+07:07,2025-08-21T17:11:45.164117+07:07,51,22,10,16,28,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,10,Kebon Sirih,2025-08-21T17:16:33.550148+07:07,2025-08-21T17:17:38.550148+07:07,65,17,22,28,23,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,11,M.H Thamrin,2025-08-21T17:22:18.551900+07:07,2025-08-21T17:23:21.551900+07:07,63,19,17,23,25,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,12,Bundaran HI ASTRA,2025-08-21T17:27:40.633928+07:07,2025-08-21T17:28:32.633928+07:07,52,35,17,25,43,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,13,Tosari,2025-08-21T17:33:25.099681+07:07,2025-08-21T17:34:23.099681+07:07,58,23,20,43,46,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,14,Dukuh Atas 1,2025-08-21T17:38:23.280486+07:07,2025-08-21T17:39:31.280486+07:07,68,25,19,46,52,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T17:44:06.930068+07:07,2025-08-21T17:44:38.930068+07:07,32,10,21,52,41,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T17:48:54.036694+07:07,2025-08-21T17:49:16.036694+07:07,22,7,17,41,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T17:53:57.352700+07:07,2025-08-21T17:54:30.352700+07:07,33,9,22,31,18,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,18,Gelora Bung Karno,2025-08-21T17:59:17.065910+07:07,2025-08-21T17:59:47.065910+07:07,30,4,18,18,4,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,19,Bundaran Senayan,2025-08-21T18:04:19.699913+07:07,2025-08-21T18:04:42.699913+07:07,23,10,4,4,10,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,20,Masjid Agunng,2025-08-21T18:08:56.024946+07:07,2025-08-21T18:09:32.024946+07:07,36,6,10,10,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,21,Kejaksaan Agung,2025-08-21T18:13:51.702517+07:07,2025-08-21T18:14:14.702517+07:07,23,4,6,6,4,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,22,ASEAN,2025-08-21T18:18:22.232283+07:07,2025-08-21T18:19:02.232283+07:07,40,2,4,4,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,23,Blok M,2025-08-21T18:23:29.258423+07:07,2025-08-21T18:24:10.258423+07:07,41,0,2,2,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,1,Kali Besar,2025-08-21T17:00:00+07:07,2025-08-21T17:00:37+07:07,37,11,0,0,11,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,2,Museum Sejarah Jakarta,2025-08-21T17:05:20.093697+07:07,2025-08-21T17:06:01.093697+07:07,41,16,11,11,16,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,3,Kota,2025-08-21T17:10:10.436939+07:07,2025-08-21T17:10:40.436939+07:07,30,16,16,16,16,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,4,Glodok,2025-08-21T17:15:03.440337+07:07,2025-08-21T17:15:29.440337+07:07,26,11,16,16,11,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,5,Taman Sari,2025-08-21T17:20:26.145948+07:07,2025-08-21T17:20:59.145948+07:07,33,6,11,11,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,6,Mangga Besar,2025-08-21T17:25:29.591875+07:07,2025-08-21T17:25:52.591875+07:07,23,17,6,6,17,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,7,Sawah Besar,2025-08-21T17:30:37.410191+07:07,2025-08-21T17:31:10.410191+07:07,33,17,15,17,19,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,8,Harmoni,2025-08-21T17:35:13.939083+07:07,2025-08-21T17:35:51.939083+07:07,38,21,19,19,21,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,9,Monumen Nasional,2025-08-21T17:40:32.950523+07:07,2025-08-21T17:41:43.950523+07:07,71,16,11,21,26,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,10,Kebon Sirih,2025-08-21T17:46:40.073479+07:07,2025-08-21T17:47:52.073479+07:07,72,22,16,26,32,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,11,M.H Thamrin,2025-08-21T17:51:54.570872+07:07,2025-08-21T17:53:00.570872+07:07,66,19,15,32,36,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,12,Bundaran HI ASTRA,2025-08-21T17:57:09.619678+07:07,2025-08-21T17:58:06.619678+07:07,57,27,15,36,48,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,13,Tosari,2025-08-21T18:02:33.528753+07:07,2025-08-21T18:03:35.528753+07:07,62,26,11,48,63,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,14,Dukuh Atas 1,2025-08-21T18:07:46.120245+07:07,2025-08-21T18:08:43.120245+07:07,57,17,17,63,63,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T18:12:57.409798+07:07,2025-08-21T18:13:26.409798+07:07,29,6,18,63,51,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T18:17:55.745634+07:07,2025-08-21T18:18:37.745634+07:07,42,6,26,51,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T18:23:20.045963+07:07,2025-08-21T18:24:05.045963+07:07,45,4,19,31,16,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,18,Gelora Bung Karno,2025-08-21T18:28:24.449061+07:07,2025-08-21T18:28:52.449061+07:07,28,6,16,16,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,19,Bundaran Senayan,2025-08-21T18:33:44.416953+07:07,2025-08-21T18:34:19.416953+07:07,35,11,6,6,11,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,20,Masjid Agunng,2025-08-21T18:38:59.382303+07:07,2025-08-21T18:39:30.382303+07:07,31,4,11,11,4,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,21,Kejaksaan Agung,2025-08-21T18:43:57.248703+07:07,2025-08-21T18:44:25.248703+07:07,28,6,4,4,6,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,22,ASEAN,2025-08-21T18:48:37.225572+07:07,2025-08-21T18:49:02.225572+07:07,25,2,6,6,2,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,23,Blok M,2025-08-21T18:53:57.381338+07:07,2025-08-21T18:54:24.381338+07:07,27,0,2,2,0,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,1,Kali Besar,2025-08-21T17:30:00+07:07,2025-08-21T17:30:42+07:07,42,9,0,0,9,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,2,Museum Sejarah Jakarta,2025-08-21T17:35:17.514811+07:07,2025-08-21T17:35:51.514811+07:07,34,15,9,9,15,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,3,Kota,2025-08-21T17:39:55.824863+07:07,2025-08-21T17:40:39.824863+07:07,44,22,15,15,22,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,4,Glodok,2025-08-21T17:45:24.326535+07:07,2025-08-21T17:45:58.326535+07:07,34,10,15,22,17,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,5,Taman Sari,2025-08-21T17:50:43.427659+07:07,2025-08-21T17:51:21.427659+07:07,38,14,17,17,14,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,6,Mangga Besar,2025-08-21T17:56:06.061533+07:07,2025-08-21T17:56:27.061533+07:07,21,7,14,14,7,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,7,Sawah Besar,2025-08-21T18:01:19.388463+07:07,2025-08-21T18:01:44.388463+07:07,25,16,7,7,16,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,8,Harmoni,2025-08-21T18:06:15.717789+07:07,2025-08-21T18:06:48.717789+07:07,33,24,16,16,24,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,9,Monumen Nasional,2025-08-21T18:11:47.266373+07:07,2025-08-21T18:12:50.266373+07:07,63,13,22,24,15,80,0,0,0,0,0,0,0,0,0,13
2025-08-21,Kota→BlokM,10,Kebon Sirih,2025-08-21T18:16:54.780295+07:07,2025-08-21T18:18:03.780295+07:07,69,16,15,15,16,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,11,M.H Thamrin,2025-08-21T18:22:14.764710+07:07,2025-08-21T18:23:26.764710+07:07,72,17,8,16,25,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,12,Bundaran HI ASTRA,2025-08-21T18:28:08.602282+07:07,2025-08-21T18:29:17.602282+07:07,69,28,18,25,35,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,13,Tosari,2025-08-21T18:33:57.341108+07:07,2025-08-21T18:35:05.341108+07:07,68,22,18,35,39,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,14,Dukuh Atas 1,2025-08-21T18:39:43.040328+07:07,2025-08-21T18:40:53.040328+07:07,70,27,16,39,50,80,0,0,0,0,0,0,0,0,0,11
2025-08-21,Kota→BlokM,15,Karet,2025-08-21T18:45:03.252397+07:07,2025-08-21T18:45:40.252397+07:07,37,10,30,50,30,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,16,Bendungan Hilir,2025-08-21T18:50:31.595425+07:07,2025-08-21T18:51:05.595425+07:07,34,9,17,30,22,80,0,0,0,0,0,0,0,0,0,12
2025-08-21,Kota→BlokM,17,Polda Metro Jaya,2025-08-21T18:55:07.344272+07:07,2025-08-21T18:55:51.344272+07:07,44,6,22,22,6,80,0,0,0,0,0,0,0,0,0,12
