direction,stop_seq,arr_time,dep_time,dwell_s,load_after,cap,forecast
0,14,10:21:35,10:22:10,35,40,80,54
0,22,10:22:38,10:23:13,35,70,80,62
0,7,10:24:52,10:25:26,34,77,80,72
0,15,10:25:43,10:26:24,41,34,80,51
0,23,10:27:10,10:27:49,39,70,80,63
0,8,10:29:16,10:29:41,25,78,80,73
0,1,10:30:00,10:30:24,24,14,80,19
0,16,10:30:15,10:30:37,22,36,80,52
0,9,10:33:29,10:34:11,42,78,80,74
0,17,10:33:54,10:34:35,41,38,80,53
0,2,10:34:19,10:34:53,34,24,80,36
0,18,10:37:38,10:38:11,33,41,80,56
0,10,10:37:54,10:38:41,47,70,80,66
0,3,10:38:00,10:38:33,33,38,80,52
0,19,10:41:26,10:41:57,31,38,80,59
0,11,10:41:50,10:42:19,29,71,80,64
0,4,10:41:52,10:42:14,22,50,80,58
0,20,10:45:31,10:45:53,22,40,80,62
0,12,10:45:37,10:46:15,38,70,80,58
0,5,10:46:12,10:46:37,25,56,80,68
0,21,10:49:20,10:50:01,41,41,80,64
0,13,10:49:55,10:50:32,37,70,80,55
0,6,10:50:29,10:51:00,31,65,80,69
0,22,10:53:04,10:53:41,37,41,80,63
0,14,10:53:33,10:54:18,45,71,80,56
0,7,10:54:03,10:54:33,30,74,80,72
0,23,10:56:43,10:57:21,38,41,80,62
0,15,10:57:50,10:58:16,26,67,80,52
0,8,10:58:01,10:58:38,37,76,80,73
0,1,11:00:00,11:00:40,40,20,80,22
0,16,11:01:40,11:02:21,41,67,80,53
0,9,11:02:17,11:02:52,35,73,80,76
0,2,11:03:40,11:04:05,25,35,80,42
0,17,11:05:23,11:05:51,28,69,80,55
0,10,11:06:14,11:06:52,38,70,80,66
0,3,11:07:47,11:08:08,21,47,80,51
0,18,11:09:46,11:10:18,32,72,80,59
0,11,11:09:53,11:10:21,28,69,80,62
0,4,11:11:20,11:12:02,42,66,80,64
0,12,11:13:25,11:13:52,27,63,80,59
0,19,11:14:07,11:14:49,42,72,80,61
0,5,11:15:32,11:16:16,44,79,80,74
0,13,11:17:29,11:18:04,35,63,80,53
0,20,11:18:02,11:18:26,24,76,80,65
0,6,11:20:11,11:20:55,44,77,80,74
0,21,11:21:59,11:22:26,27,63,80,62
0,14,11:22:02,11:22:33,31,58,80,56
0,7,11:24:04,11:24:43,39,73,80,76
0,15,11:26:05,11:26:39,34,58,80,53
0,22,11:26:15,11:26:53,38,69,80,63
0,8,11:28:40,11:29:19,39,75,80,76
0,16,11:29:47,11:30:25,38,55,80,51
0,1,11:30:00,11:30:43,43,29,80,23
0,23,11:30:28,11:30:49,21,79,80,65
0,9,11:32:59,11:33:23,24,76,80,73
0,17,11:33:51,11:34:32,41,53,80,53
0,2,11:33:58,11:34:35,37,46,80,43
0,10,11:37:00,11:37:49,49,67,80,66
0,3,11:38:08,11:38:37,29,61,80,52
0,18,11:38:16,11:38:36,20,47,80,56
0,11,11:40:50,11:41:34,44,56,80,63
0,4,11:42:06,11:42:29,23,77,80,66
0,19,11:42:25,11:42:57,32,52,80,60
0,12,11:45:06,11:45:49,43,51,80,60
0,5,11:46:09,11:46:49,40,77,80,76
0,20,11:46:39,11:47:18,39,54,80,64
0,13,11:49:46,11:50:12,26,51,80,55
0,6,11:50:35,11:51:15,40,76,80,76
0,21,11:50:46,11:51:21,35,53,80,62
0,14,11:53:57,11:54:42,45,47,80,54
0,7,11:54:46,11:55:09,23,75,80,76
0,22,11:55:19,11:56:01,42,56,80,62
0,15,11:57:46,11:58:16,30,40,80,54
0,8,11:58:25,11:59:02,37,76,80,76
0,23,11:59:06,11:59:48,42,55,80,63
0,1,12:00:00,12:00:33,33,29,80,23
0,16,12:01:18,12:01:46,28,42,80,51
0,9,12:02:02,12:02:37,35,72,80,76
0,2,12:04:20,12:04:48,28,46,80,42
0,17,12:05:45,12:06:20,35,44,80,57
0,10,12:06:14,12:07:03,49,74,80,69
0,3,12:08:00,12:08:34,34,62,80,50
0,18,12:09:20,12:09:43,23,49,80,58
0,11,12:10:47,12:11:15,28,68,80,63
0,4,12:12:31,12:12:55,24,79,80,67
0,19,12:12:52,12:13:29,37,60,80,61
0,12,12:14:38,12:15:15,37,60,80,58
0,5,12:15:56,12:16:39,43,77,80,76
0,20,12:17:13,12:17:46,33,60,80,64
0,13,12:19:10,12:19:44,34,62,80,54
0,6,12:19:44,12:20:11,27,75,80,76
0,21,12:20:49,12:21:21,32,61,80,63
0,14,12:23:21,12:24:09,48,66,80,52
0,7,12:23:36,12:24:07,31,75,80,76
0,22,12:24:34,12:24:56,22,64,80,63
0,8,12:27:50,12:28:20,30,74,80,76
0,15,12:27:52,12:28:21,29,60,80,51
0,23,12:28:25,12:28:59,34,61,80,65
0,1,12:30:00,12:30:39,39,21,80,24
0,9,12:31:34,12:32:09,35,77,80,76
0,16,12:32:16,12:32:41,25,61,80,51
0,2,12:34:04,12:34:24,20,41,80,43
0,10,12:35:28,12:36:05,37,62,80,69
0,17,12:35:49,12:36:30,41,66,80,57
0,3,12:37:42,12:38:18,36,55,80,51
0,18,12:39:47,12:40:16,29,66,80,58
0,11,12:40:03,12:40:28,25,53,80,63
0,4,12:42:14,12:42:41,27,74,80,67
0,19,12:43:20,12:43:56,36,66,80,61
0,12,12:44:01,12:44:45,44,52,80,58
0,5,12:46:06,12:46:45,39,77,80,75
0,20,12:47:23,12:47:53,30,75,80,64
0,13,12:48:18,12:49:00,42,50,80,52
0,6,12:49:49,12:50:32,43,74,80,76
0,21,12:51:21,12:52:00,39,75,80,63
0,14,12:52:44,12:53:24,40,53,80,52
0,7,12:53:58,12:54:28,30,74,80,76
0,22,12:55:01,12:55:46,45,70,80,62
0,15,12:56:33,12:57:20,47,48,80,49
0,8,12:58:00,12:58:37,37,77,80,76
0,23,12:59:31,13:00:02,31,73,80,63
0,1,13:00:00,13:00:42,42,24,80,23
0,16,13:01:17,13:01:59,42,45,80,52
0,9,13:02:10,13:02:54,44,76,80,76
0,2,13:04:31,13:05:14,43,41,80,42
0,17,13:05:19,13:05:43,24,50,80,53
0,10,13:06:47,13:07:24,37,67,80,69
0,3,13:08:46,13:09:17,31,53,80,51
0,18,13:09:14,13:09:48,34,50,80,58
0,11,13:11:15,13:11:51,36,61,80,63
0,4,13:12:52,13:13:18,26,77,80,66
0,19,13:12:53,13:13:33,40,52,80,61
0,12,13:14:54,13:15:29,35,57,80,58
0,20,13:16:52,13:17:27,35,53,80,65
0,5,13:17:06,13:17:37,31,77,80,73
0,13,13:19:23,13:20:08,45,50,80,54
0,21,13:20:44,13:21:11,27,59,80,63
0,6,13:21:30,13:22:04,34,76,80,75
0,14,13:23:24,13:24:06,42,53,80,52
0,22,13:25:08,13:25:53,45,57,80,63
0,7,13:25:29,13:26:08,39,77,80,76
0,15,13:27:17,13:27:50,33,57,80,51
0,23,13:29:10,13:29:41,31,57,80,67
0,1,13:30:00,13:30:30,30,21,80,23
0,8,13:30:08,13:30:35,27,75,80,76
0,16,13:31:21,13:32:05,44,56,80,51
0,2,13:33:48,13:34:08,20,34,80,42
0,9,13:34:34,13:35:01,27,76,80,76
0,17,13:35:22,13:35:45,23,59,80,52
0,3,13:37:43,13:38:20,37,55,80,52
0,10,13:38:25,13:39:07,42,69,80,69
0,18,13:39:22,13:40:04,42,62,80,57
0,4,13:42:18,13:42:49,31,75,80,67
0,11,13:42:25,13:43:01,36,69,80,62
0,19,13:43:33,13:44:01,28,66,80,61
0,5,13:46:21,13:46:54,33,79,80,73
0,12,13:46:50,13:47:39,49,63,80,56
0,20,13:47:02,13:47:28,26,73,80,65
0,6,13:50:37,13:51:14,37,78,80,75
0,21,13:51:07,13:51:36,29,64,80,62
0,13,13:51:12,13:51:37,25,56,80,54
0,7,13:55:07,13:55:30,23,71,80,76
0,14,13:55:20,13:56:06,46,55,80,52
0,22,13:55:22,13:56:05,43,57,80,63
0,8,13:58:35,13:59:11,36,76,80,76
0,23,13:59:36,13:59:58,22,57,80,66
0,15,13:59:50,14:00:29,39,54,80,52
0,1,14:00:00,14:00:21,21,18,80,23
0,9,14:02:54,14:03:28,34,76,80,76
0,2,14:03:34,14:03:55,21,46,80,42
0,16,14:04:15,14:04:50,35,46,80,52
0,10,14:07:15,14:07:47,32,69,80,69
0,3,14:07:38,14:08:20,42,56,80,50
0,17,14:08:39,14:09:18,39,47,80,54
0,11,14:11:15,14:11:41,26,64,80,63
0,4,14:11:26,14:12:04,38,72,80,66
0,18,14:12:36,14:13:12,36,46,80,57
0,5,14:15:09,14:15:40,31,78,80,74
0,12,14:15:26,14:16:00,34,57,80,58
0,19,14:17:00,14:17:34,34,49,80,61
0,6,14:18:49,14:19:25,36,76,80,75
0,13,14:19:29,14:20:00,31,50,80,54
0,20,14:20:46,14:21:24,38,59,80,63
0,7,14:22:59,14:23:34,35,77,80,76
0,14,14:23:32,14:24:05,33,51,80,52
0,21,14:24:38,14:25:08,30,59,80,63
0,8,14:26:59,14:27:35,36,76,80,76
0,15,14:27:35,14:28:07,32,44,80,50
0,22,14:28:41,14:29:14,33,58,80,63
0,1,14:30:00,14:30:44,44,17,80,23
0,9,14:30:43,14:31:03,20,80,80,76
0,16,14:31:58,14:32:22,24,42,80,51
0,23,14:32:31,14:32:52,21,61,80,67
0,2,14:34:36,14:35:18,42,30,80,42
0,10,14:34:58,14:35:38,40,63,80,69
0,17,14:36:18,14:36:49,31,43,80,54
0,3,14:38:19,14:38:53,34,42,80,52
0,11,14:38:38,14:39:12,34,60,80,63
0,18,14:40:23,14:40:46,23,43,80,58
0,12,14:42:18,14:42:54,36,55,80,59
0,4,14:42:43,14:43:13,30,59,80,66
0,19,14:44:26,14:45:11,45,32,80,61
0,5,14:46:52,14:47:14,22,79,80,75
0,13,14:46:52,14:47:42,50,50,80,50
0,20,14:48:26,14:49:11,45,36,80,64
0,6,14:51:14,14:51:38,24,75,80,75
0,14,14:51:27,14:52:13,46,48,80,52
0,21,14:52:20,14:52:41,21,40,80,63
0,15,14:55:15,14:55:49,34,43,80,53
0,7,14:55:17,14:55:40,23,77,80,76
0,22,14:55:44,14:56:07,23,40,80,63
0,8,14:59:27,15:00:09,42,74,80,76
0,16,14:59:39,15:00:19,40,40,80,51
0,1,15:00:00,15:00:37,37,28,80,26
0,23,15:00:05,15:00:29,24,46,80,62
0,9,15:03:44,15:04:12,28,78,80,76
0,2,15:03:50,15:04:16,26,41,80,43
0,17,15:03:57,15:04:41,44,45,80,51
0,3,15:07:29,15:07:58,29,48,80,58
0,10,15:07:39,15:08:11,32,71,80,66
0,18,15:08:23,15:08:57,34,49,80,55
0,4,15:11:08,15:11:43,35,76,80,73
0,11,15:11:27,15:12:05,38,67,80,60
0,19,15:12:48,15:13:13,25,53,80,58
0,12,15:15:13,15:16:01,48,65,80,54
0,5,15:15:41,15:16:11,30,76,80,75
0,20,15:17:07,15:17:49,42,58,80,62
0,6,15:19:37,15:19:59,22,75,80,76
0,13,15:19:38,15:20:26,48,61,80,48
0,21,15:21:03,15:21:36,33,67,80,62
0,14,15:23:41,15:24:23,42,63,80,49
0,7,15:23:48,15:24:31,43,79,80,76
0,22,15:25:26,15:25:51,25,70,80,62
0,15,15:27:50,15:28:15,25,58,80,48
0,8,15:28:26,15:29:10,44,77,80,76
0,23,15:29:50,15:30:11,21,72,80,62
0,1,15:30:00,15:30:36,36,22,80,26
0,16,15:32:01,15:32:23,22,66,80,47
0,9,15:32:58,15:33:41,43,79,80,76
0,2,15:34:11,15:34:56,45,43,80,46
0,17,15:35:59,15:36:43,44,66,80,51
0,10,15:37:37,15:38:20,43,71,80,66
0,3,15:38:52,15:39:21,29,53,80,56
0,18,15:40:39,15:41:18,39,71,80,55
0,11,15:42:04,15:42:37,33,65,80,60
0,4,15:42:24,15:42:58,34,72,80,71
0,19,15:44:18,15:44:55,37,76,80,58
0,12,15:45:46,15:46:29,43,64,80,54
0,5,15:46:00,15:46:27,27,77,80,75
0,20,15:48:40,15:49:21,41,71,80,62
0,6,15:49:28,15:49:50,22,76,80,75
0,13,15:50:08,15:50:44,36,53,80,48
0,7,15:52:57,15:53:23,26,75,80,76
0,21,15:53:11,15:53:40,29,75,80,62
0,14,15:54:04,15:54:34,30,53,80,48
0,22,15:56:42,15:57:06,24,79,80,63
0,8,15:56:52,15:57:16,24,77,80,74
0,15,15:58:29,15:59:01,32,47,80,47
0,1,16:00:00,16:00:37,37,44,80,46
0,9,16:00:28,16:01:10,42,69,80,73
0,23,16:01:02,16:01:27,25,73,80,62
0,16,16:02:51,16:03:18,27,45,80,37
0,2,16:04:07,16:04:50,43,77,80,65
0,10,16:04:57,16:05:25,28,60,80,59
0,17,16:06:21,16:06:54,33,56,80,49
0,3,16:08:44,16:09:18,34,77,80,68
0,11,16:09:18,16:10:06,48,43,80,52
0,18,16:10:34,16:10:56,22,65,80,54
0,4,16:13:17,16:13:51,34,76,80,74
0,12,16:13:31,16:14:17,46,34,80,42
0,19,16:14:49,16:15:15,26,68,80,58
0,5,16:17:09,16:17:48,39,74,80,75
0,13,16:17:53,16:18:39,46,14,80,26
0,20,16:18:59,16:19:35,36,72,80,63
0,6,16:21:29,16:21:51,22,76,80,72
0,14,16:22:25,16:22:52,27,24,80,29
0,21,16:23:02,16:23:43,41,64,80,61
0,7,16:25:37,16:26:01,24,75,80,73
0,15,16:26:13,16:26:50,37,20,80,26
0,22,16:26:56,16:27:30,34,65,80,61
0,8,16:29:27,16:29:53,26,72,80,72
0,1,16:30:00,16:30:45,45,61,80,48
0,16,16:30:24,16:31:07,43,27,80,37
0,23,16:31:17,16:31:44,27,69,80,63
0,9,16:33:09,16:33:37,28,77,80,72
0,2,16:34:16,16:34:49,33,77,80,64
0,17,16:34:45,16:35:20,35,40,80,45
0,10,16:37:27,16:38:07,40,54,80,62
0,18,16:38:43,16:39:11,28,34,80,53
0,3,16:38:46,16:39:12,26,77,80,68
0,11,16:42:04,16:42:43,39,40,80,54
0,4,16:42:19,16:42:44,25,76,80,75
0,19,16:42:37,16:43:04,27,38,80,55
0,5,16:45:47,16:46:32,45,69,80,75
0,12,16:45:49,16:46:15,26,20,80,44
0,20,16:46:35,16:46:56,21,51,80,63
0,13,16:49:27,16:50:10,43,13,80,29
0,6,16:50:02,16:50:43,41,72,80,73
0,21,16:50:07,16:50:49,42,61,80,58
0,14,16:54:05,16:54:45,40,19,80,25
0,7,16:54:29,16:55:05,36,70,80,73
0,22,16:54:44,16:55:15,31,52,80,60
0,15,16:58:28,16:59:18,50,20,80,26
0,23,16:58:51,16:59:25,34,57,80,64
0,8,16:59:02,16:59:47,45,74,80,72
0,1,17:00:00,17:00:39,39,69,80,46
0,16,17:03:10,17:03:43,33,17,80,43
0,9,17:03:17,17:03:53,36,73,80,74
0,2,17:04:34,17:05:14,40,77,80,67
0,17,17:07:06,17:07:27,21,34,80,40
0,10,17:07:17,17:08:09,52,61,80,53
0,3,17:09:06,17:09:28,22,77,80,61
0,18,17:11:26,17:12:06,40,46,80,42
0,11,17:11:27,17:12:36,69,37,80,48
0,4,17:13:11,17:13:36,25,75,80,62
0,12,17:15:39,17:16:37,58,19,80,23
0,19,17:15:55,17:16:34,39,45,80,53
0,5,17:17:10,17:17:42,32,71,80,62
0,13,17:19:41,17:20:47,66,18,80,22
0,20,17:20:10,17:20:37,27,63,80,58
0,6,17:21:34,17:22:07,33,75,80,66
0,21,17:23:38,17:24:08,30,53,80,58
0,14,17:24:40,17:25:42,62,22,80,27
0,7,17:25:11,17:25:46,35,74,80,70
0,22,17:27:53,17:28:22,29,57,80,58
0,8,17:29:18,17:29:54,36,71,80,73
0,15,17:29:23,17:30:29,66,18,80,22
0,1,17:30:00,17:30:27,27,56,80,49
0,23,17:32:05,17:32:48,43,60,80,62
0,9,17:33:19,17:33:43,24,74,80,73
0,2,17:33:45,17:34:14,29,78,80,68
0,16,17:34:15,17:34:35,20,17,80,32
0,10,17:36:58,17:38:02,64,56,80,52
0,17,17:37:36,17:38:11,35,28,80,48
0,3,17:37:41,17:38:15,34,76,80,66
0,11,17:41:14,17:42:28,74,50,80,42
0,4,17:41:42,17:42:20,38,74,80,61
0,18,17:41:51,17:42:11,20,35,80,43
0,19,17:45:16,17:45:49,33,49,80,52
0,12,17:45:30,17:46:43,73,38,80,40
0,5,17:46:19,17:46:53,34,77,80,62
0,20,17:49:16,17:49:36,20,59,80,56
0,13,17:50:30,17:51:38,68,24,80,28
0,6,17:50:32,17:51:05,33,75,80,67
0,21,17:53:18,17:53:43,25,57,80,58
0,7,17:54:23,17:54:51,28,72,80,71
0,14,17:54:50,17:55:57,67,19,80,24
0,22,17:57:12,17:57:35,23,62,80,60
0,8,17:58:26,17:58:50,24,72,80,73
0,15,17:59:07,18:00:01,54,11,80,25
0,1,18:00:00,18:00:31,31,60,80,46
0,23,18:00:40,18:01:08,28,63,80,63
0,9,18:02:42,18:03:20,38,69,80,74
0,16,18:03:04,18:03:42,38,16,80,39
0,2,18:03:55,18:04:17,22,80,80,71
0,17,18:06:56,18:07:37,41,28,80,36
0,10,18:07:06,18:08:20,74,50,80,54
0,3,18:08:00,18:08:39,39,76,80,63
0,18,18:10:42,18:11:21,39,40,80,36
0,11,18:11:26,18:12:33,67,41,80,46
0,4,18:12:23,18:12:47,24,75,80,64
0,19,18:14:24,18:15:02,38,69,80,53
0,12,18:16:01,18:16:59,58,29,80,36
0,5,18:16:20,18:16:50,30,73,80,65
0,20,18:18:26,18:18:49,23,73,80,58
0,13,18:20:20,18:21:34,74,23,80,22
0,6,18:20:29,18:20:56,27,73,80,68
0,21,18:22:02,18:22:37,35,62,80,57
0,7,18:24:36,18:24:59,23,69,80,70
0,14,18:24:45,18:25:39,54,28,80,32
0,22,18:26:12,18:26:43,31,66,80,61
0,8,18:28:10,18:28:51,41,66,80,72
0,15,18:29:24,18:30:22,58,21,80,23
0,1,18:30:00,18:30:33,33,63,80,47
0,23,18:30:32,18:31:02,30,73,80,63
0,9,18:32:16,18:32:51,35,70,80,73
0,2,18:33:51,18:34:11,20,75,80,69
0,16,18:33:58,18:34:33,35,24,80,34
0,10,18:35:58,18:37:06,68,56,80,54
0,3,18:37:49,18:38:34,45,77,80,67
0,17,18:38:15,18:38:36,21,27,80,39
0,11,18:40:25,18:41:36,71,42,80,44
0,4,18:42:12,18:42:53,41,72,80,63
0,18,18:42:25,18:42:48,23,41,80,38
0,12,18:45:33,18:46:26,53,22,80,43
0,19,18:46:25,18:46:45,20,47,80,55
0,5,18:46:29,18:46:57,28,74,80,64
0,13,18:49:59,18:51:14,75,18,80,20
0,6,18:50:02,18:50:24,22,70,80,68
0,20,18:50:17,18:50:46,29,58,80,59
0,7,18:53:27,18:54:11,44,70,80,70
0,21,18:54:07,18:54:38,31,56,80,58
0,14,18:54:20,18:55:23,63,18,80,27
0,8,18:57:46,18:58:29,43,73,80,72
0,22,18:58:03,18:58:42,39,63,80,60
0,15,18:58:26,18:59:34,68,13,80,22
0,1,19:00:00,19:00:45,45,50,80,48
0,9,19:01:43,19:02:26,43,73,80,72
0,23,19:02:41,19:03:08,27,64,80,59
0,16,19:02:50,19:03:11,21,19,80,42
0,2,19:03:51,19:04:18,27,80,80,72
0,10,19:06:18,19:07:15,57,56,80,51
0,17,19:06:35,19:06:57,22,18,80,48
0,3,19:07:35,19:08:11,36,77,80,68
0,18,19:10:30,19:11:01,31,31,80,47
0,11,19:10:33,19:11:32,59,51,80,46
0,4,19:12:06,19:12:47,41,78,80,69
0,19,19:14:01,19:14:27,26,38,80,50
0,12,19:14:59,19:16:05,66,31,80,32
0,5,19:16:12,19:16:44,32,76,80,68
0,20,19:17:58,19:18:35,37,52,80,57
0,13,19:19:39,19:20:37,58,28,80,28
0,6,19:20:07,19:20:51,44,69,80,70
0,21,19:22:35,19:23:15,40,59,80,57
0,14,19:23:50,19:24:57,67,21,80,28
0,7,19:24:20,19:25:00,40,69,80,70
0,22,19:27:01,19:27:26,25,63,80,59
0,15,19:28:06,19:29:01,55,8,80,23
0,8,19:28:16,19:28:56,40,75,80,72
0,1,19:30:00,19:30:29,29,49,80,47
0,23,19:30:50,19:31:28,38,73,80,63
0,16,19:32:29,19:32:51,22,13,80,32
0,9,19:32:33,19:33:12,39,71,80,72
0,2,19:33:54,19:34:38,44,79,80,73
0,17,19:36:00,19:36:25,25,26,80,34
0,10,19:36:38,19:37:52,74,58,80,55
0,3,19:38:01,19:38:21,20,78,80,63
0,18,19:40:24,19:40:53,29,35,80,43
0,11,19:41:21,19:42:17,56,53,80,50
0,4,19:41:47,19:42:13,26,78,80,67
0,19,19:44:00,19:44:42,42,43,80,51
0,12,19:45:35,19:46:30,55,46,80,37
0,5,19:46:06,19:46:41,35,76,80,66
0,20,19:48:08,19:48:32,24,52,80,57
0,13,19:49:52,19:50:43,51,35,80,35
0,6,19:50:41,19:51:24,43,70,80,70
0,21,19:52:23,19:53:00,37,54,80,56
0,14,19:54:20,19:55:29,69,34,80,28
0,7,19:54:28,19:55:03,35,72,80,69
0,22,19:56:32,19:57:09,37,66,80,58
0,8,19:58:47,19:59:14,27,76,80,72
0,15,19:59:00,19:59:59,59,28,80,17
0,1,20:00:00,20:00:35,35,23,80,16
0,23,20:00:20,20:00:58,38,68,80,64
0,9,20:02:28,20:03:08,40,79,80,74
0,16,20:03:27,20:04:11,44,23,80,35
0,2,20:04:14,20:04:36,22,29,80,27
0,10,20:06:35,20:07:07,32,68,80,69
0,17,20:07:15,20:07:51,36,25,80,49
0,3,20:07:52,20:08:21,29,36,80,43
0,11,20:10:18,20:10:46,28,59,80,62
0,18,20:11:14,20:11:34,20,33,80,54
0,4,20:11:35,20:12:12,37,48,80,51
0,12,20:14:00,20:14:49,49,55,80,61
0,19,20:14:36,20:15:15,39,38,80,58
0,5,20:16:03,20:16:24,21,52,80,60
0,13,20:18:01,20:18:43,42,53,80,58
0,20,20:18:47,20:19:21,34,42,80,57
0,6,20:20:04,20:20:24,20,56,80,65
0,14,20:22:40,20:23:23,43,55,80,57
0,21,20:23:10,20:23:53,43,47,80,59
0,7,20:24:14,20:24:47,33,63,80,70
0,15,20:27:11,20:27:57,46,48,80,56
0,22,20:27:12,20:27:34,22,51,80,57
0,8,20:27:57,20:28:31,34,73,80,72
0,1,20:30:00,20:30:44,44,16,80,16
0,23,20:30:40,20:31:06,26,54,80,64
0,16,20:31:09,20:31:53,44,51,80,49
0,9,20:31:49,20:32:22,33,75,80,74
0,2,20:33:51,20:34:28,37,29,80,28
0,17,20:35:11,20:35:34,23,53,80,52
0,10,20:35:48,20:36:33,45,68,80,68
0,3,20:38:01,20:38:26,25,42,80,42
0,18,20:38:57,20:39:36,39,54,80,59
0,11,20:40:02,20:40:49,47,60,80,62
0,4,20:42:20,20:42:40,20,56,80,50
0,19,20:42:49,20:43:09,20,57,80,52
0,12,20:44:33,20:45:11,38,57,80,60
0,20,20:46:09,20:46:48,39,60,80,62
0,5,20:46:34,20:47:18,44,66,80,58
0,13,20:48:40,20:49:19,39,56,80,57
0,6,20:50:24,20:50:45,21,79,80,66
0,21,20:50:26,20:50:53,27,59,80,52
0,14,20:52:34,20:53:13,39,58,80,57
0,7,20:53:51,20:54:29,38,78,80,70
0,22,20:54:11,20:54:53,42,54,80,52
0,15,20:57:03,20:57:33,30,54,80,57
0,23,20:58:14,20:58:42,28,53,80,63
0,8,20:58:28,20:59:05,37,77,80,72
0,1,21:00:00,21:00:42,42,22,80,18
0,16,21:00:40,21:01:20,40,51,80,58
0,9,21:02:30,21:03:05,35,76,80,75
0,2,21:03:44,21:04:10,26,36,80,33
0,17,21:04:39,21:05:06,27,56,80,60
0,10,21:06:55,21:07:24,29,70,80,69
0,3,21:07:14,21:07:59,45,42,80,45
0,18,21:08:15,21:08:46,31,53,80,62
0,11,21:10:39,21:11:12,33,69,80,64
0,4,21:11:13,21:11:40,27,55,80,50
0,19,21:12:43,21:13:25,42,55,80,65
0,12,21:14:17,21:15:04,47,65,80,62
0,5,21:14:45,21:15:30,45,64,80,62
0,20,21:17:11,21:17:54,43,64,80,68
0,13,21:18:39,21:19:26,47,66,80,58
0,6,21:19:15,21:19:40,25,77,80,67
0,21,21:21:31,21:22:10,39,71,80,67
0,14,21:23:01,21:23:40,39,70,80,59
0,7,21:23:32,21:24:13,41,78,80,71
0,22,21:25:35,21:26:09,34,71,80,68
0,15,21:27:35,21:28:00,25,64,80,59
0,8,21:28:01,21:28:23,22,79,80,75
0,23,21:29:11,21:29:40,29,77,80,70
0,16,21:31:08,21:31:39,31,62,80,63
0,9,21:31:36,21:32:04,28,78,80,76
0,17,21:35:26,21:35:49,23,62,80,64
0,10,21:35:39,21:36:26,47,73,80,70
0,18,21:39:14,21:39:46,32,67,80,65
0,11,21:40:01,21:40:40,39,68,80,63
0,19,21:42:49,21:43:28,39,72,80,66
0,12,21:43:56,21:44:42,46,61,80,61
0,20,21:46:48,21:47:29,41,73,80,68
0,13,21:48:28,21:48:54,26,61,80,59
0,21,21:51:04,21:51:41,37,73,80,66
0,14,21:52:42,21:53:27,45,61,80,59
0,22,21:55:17,21:55:45,28,77,80,69
0,15,21:57:12,21:57:55,43,60,80,61
0,23,21:59:11,21:59:44,33,77,80,70
0,16,22:01:47,22:02:15,28,66,80,51
0,17,22:05:30,22:06:04,34,73,80,62
0,18,22:09:30,22:10:10,40,74,80,66
0,19,22:14:02,22:14:29,27,79,80,67
0,20,22:18:26,22:18:53,27,79,80,71
0,21,22:22:52,22:23:14,22,78,80,70
0,22,22:26:24,22:26:48,24,75,80,71
0,23,22:30:18,22:30:53,35,78,80,70
1,1,05:00:00,05:00:33,33,3,80,3
1,2,05:03:33,05:04:04,31,3,80,6
1,3,05:08:02,05:08:38,36,7,80,8
1,4,05:12:06,05:12:51,45,4,80,6
1,5,05:16:37,05:17:19,42,6,80,5
1,6,05:21:06,05:21:46,40,2,80,5
1,7,05:25:10,05:25:40,30,3,80,6
1,8,05:29:14,05:29:39,25,11,80,8
1,1,05:30:00,05:30:43,43,6,80,3
1,9,05:33:20,05:33:59,39,10,80,9
1,2,05:34:15,05:34:39,24,9,80,6
1,10,05:36:59,05:37:47,48,7,80,10
1,3,05:38:20,05:38:48,28,5,80,8
1,11,05:40:50,05:41:24,34,13,80,13
1,4,05:42:15,05:42:59,44,2,80,6
1,12,05:45:22,05:46:06,44,14,80,17
1,5,05:46:12,05:46:40,28,4,80,5
1,6,05:49:40,05:50:15,35,4,80,5
1,13,05:49:40,05:50:19,39,14,80,21
1,7,05:53:32,05:53:55,23,6,80,6
1,14,05:53:53,05:54:37,44,16,80,22
1,8,05:57:17,05:58:02,45,5,80,7
1,15,05:57:40,05:58:02,22,12,80,18
1,1,06:00:00,06:00:30,30,4,80,3
1,16,06:01:22,06:02:07,45,6,80,14
1,9,06:01:40,06:02:33,53,7,80,10
1,2,06:03:56,06:04:29,33,5,80,5
1,17,06:05:14,06:05:42,28,2,80,10
1,10,06:06:15,06:07:16,61,11,80,11
1,3,06:07:58,06:08:27,29,6,80,8
1,18,06:09:17,06:09:44,27,1,80,6
1,11,06:11:00,06:11:53,53,9,80,14
1,4,06:11:49,06:12:21,32,6,80,5
1,19,06:13:13,06:13:39,26,2,80,3
1,12,06:15:48,06:17:00,72,9,80,16
1,5,06:15:55,06:16:24,29,4,80,5
1,20,06:16:44,06:17:20,36,2,80,1
1,6,06:19:34,06:20:01,27,3,80,5
1,13,06:20:17,06:21:32,75,9,80,20
1,21,06:20:47,06:21:10,23,1,80,1
1,7,06:23:12,06:23:44,32,7,80,5
1,22,06:24:25,06:24:50,25,1,80,1
1,14,06:25:10,06:26:01,51,15,80,21
1,8,06:27:17,06:27:57,40,13,80,7
1,23,06:28:20,06:28:52,32,0,80,0
1,15,06:29:08,06:29:50,42,11,80,19
